日期,代码,指数名称,eps预期上调,eps预期上调_季线,eps预期上调_年线,pb偏度,pb偏度_季线,pb偏度_年线,pb峰度,pb峰度_季线,pb峰度_年线,上涨下跌ATR差,上涨下跌ATR差_季线,上涨下跌ATR差_年线,上涨下跌量差,上涨下跌量差_季线,上涨下跌量差_年线,下行协偏度,下行协偏度_季线,下行协偏度_年线,主线一致程度,主线一致程度_季线,主线一致程度_年线,历史估值,历史估值_季线,历史估值_年线,季价格扩散系数,季价格扩散系数_季线,季价格扩散系数_年线,季换手扩散系数,季换手扩散系数_季线,季换手扩散系数_年线,小市值换手因子,小市值换手因子_季线,小市值换手因子_年线,年价格扩散系数,年价格扩散系数_季线,年价格扩散系数_年线,年换手扩散系数,年换手扩散系数_季线,年换手扩散系数_年线,情绪熵,情绪熵_季线,情绪熵_年线,技术得分,指数筹码盈利,指数筹码盈利_季线,指数筹码盈利_年线,收盘价,放量因子,放量因子_季线,放量因子_年线,月价格扩散系数,月价格扩散系数_季线,月价格扩散系数_年线,月换手扩散系数,月换手扩散系数_季线,月换手扩散系数_年线,机构主动净买入,机构主动净买入_季线,机构主动净买入_年线,真实波动率,真实波动率_季线,真实波动率_年线,筹码乖离率,筹码乖离率_季线,筹码乖离率_年线,筹码分散程度,筹码分散程度_季线,筹码分散程度_年线,筹码峰支撑,筹码峰支撑_季线,筹码峰支撑_年线,筹码盈利中枢,筹码盈利中枢_季线,筹码盈利中枢_年线,融资余额因子,融资余额因子_季线,融资余额因子_年线,融资成交占比,融资成交占比_季线,融资成交占比_年线,资金分歧度因子,资金分歧度因子_季线,资金分歧度因子_年线,资金流因子,资金流因子_季线,资金流因子_年线,远期估值,远期估值_季线,远期估值_年线,阻力筹码中枢,阻力筹码中枢_季线,阻力筹码中枢_年线,预期差,预期差_季线,预期差_年线
2025/4/8,000985.CSI,中证全指,0.356532262,1.281310954,0.591572729,-1.839137007,-1.23366777,1.04687421,-1.829849868,-1.316713355,1.022445495,0.529600908,1.201328072,0.658544698,-0.430841097,-0.80539719,-1.362138949,-1.609931672,-2.624836887,0.515429057,0.2702135,0.200689279,0.23221845,-2.004183073,-1.135032937,0.878684413,-0.840051725,0.471507462,0.579517685,0.500893062,1.238639734,0.243959781,-0.629516844,1.205722344,0.709625172,-2.14376197,-0.5710521,1.402415186,0.161884888,0.205676825,-0.285105201,0.565123855,1.071129659,0.68164741,-0.560414142,-1.87169748,-1.503403391,-0.431071262,4409.9796,1.066525067,1.975843397,0.789184902,-1.781861285,-1.444037322,-0.720457811,0.32310252,-0.041508666,-0.22872672,-1.052330766,0.606821916,0.557666739,1.508197961,0.623935118,0.47103205,-0.459002982,1.175902096,0.089446749,1.68648273,-0.516964978,0.15080022,1.328648007,1.420229452,0.899895844,-1.567316226,-1.484399047,-0.493544275,-1.189099252,-1.995175613,-1.232682428,-1.585243888,-1.702638459,-0.223065265,-0.922384158,-0.253741238,0.398690719,-1.565196593,-0.300143069,0.730593444,-1.695952627,-1.042522867,0.819421578,-1.085068202,-1.491841739,-0.266017335,-1.048589905,0.475476176,0.692302926
2025/4/7,000985.CSI,中证全指,0.535083333,1.35075857,0.606538822,-1.683055791,-0.780010414,1.147820653,-1.654863067,-0.842516831,1.104450801,0.695963914,1.344842197,0.632577777,-0.055561626,-0.515829866,-1.362624528,-1.129528497,-1.94787213,0.622551889,0.177923971,-0.037406128,0.035309717,-2.031898618,-0.748068584,0.96305814,-0.210848822,0.962669918,0.744428504,0.09034977,0.940428753,0.173662388,-0.691018177,1.249490386,0.721699174,-2.137639993,-0.257112481,1.525855378,-0.338958505,-0.490625974,-0.365181478,0.266171563,0.688278788,0.587871845,-1.611298131,-1.940703302,-1.304519686,-0.256114426,4365.1772,0.884631651,2.01786237,0.736566233,-1.89933208,-1.285475438,-0.602355238,-0.351240264,-0.47086604,-0.358241797,-1.009915566,0.619903243,0.630744241,1.461761382,0.461662755,0.246934327,0.101926737,1.504233961,0.208250367,1.005487182,-0.812178031,0.017032569,0.991447076,0.598240354,0.649413817,-1.694255133,-1.3931507,-0.399822559,-0.884836238,-1.841561665,-1.143756675,-1.575250436,-1.493342655,-0.104772336,-0.551842824,0.092493253,0.568588673,-1.420733133,-0.044692169,0.91093396,-1.711420976,-0.800891246,0.881012351,-0.41034057,-0.461178074,0.392191827,-0.372121199,0.848582015,0.766615087
2025/4/3,000985.CSI,中证全指,0.677994197,1.423999575,0.620781627,-1.342587723,-0.248209919,1.263558448,-1.291452098,-0.289371195,1.197322307,0.872316064,1.484357832,0.598077001,0.289625758,-0.236130466,-1.276044898,-0.670628451,-1.33332652,0.709522397,-0.058787692,-0.308419575,-0.207503197,-1.873871473,-0.319167604,1.051238432,0.627444945,1.533868509,0.921634673,-0.513628978,0.584434616,0.113759366,-0.6918498,1.294514469,0.742796044,-1.895651983,0.094622559,1.667973476,-1.023838447,-1.283144413,-0.429183691,-0.540599635,-0.05178626,0.439577294,-0.567277418,-1.840915773,-0.973481238,-0.075110351,4809.7335,0.593538239,2.058637204,0.661321716,-1.868742839,-1.016133125,-0.431229847,-1.134960778,-0.87393431,-0.500725876,-0.913358293,0.62649575,0.69867546,1.618687051,0.444072588,0.109956459,0.502878647,1.877765299,0.293456655,0.445572334,-0.96110765,-0.049536239,0.460221771,0.026711399,0.507038282,-1.763517367,-1.253726575,-0.249374955,-0.634283233,-1.660399079,-1.046345921,-1.690878504,-1.405370066,0.005378699,-0.267914638,0.241770905,0.697473948,-1.431164658,0.116643041,1.055690875,-1.629253367,-0.489584064,0.972408571,0.567538024,0.892223975,1.029281818,0.523333629,1.246597765,0.845106743
2025/4/2,000985.CSI,中证全指,0.853347832,1.53035846,0.632103125,-1.29318327,-0.102111187,1.319698455,-1.24428816,-0.145627337,1.239639077,1.062640766,1.645834182,0.54094624,0.229465197,-0.283890226,-1.300389921,-0.880272117,-1.569808843,0.698653457,-0.31521226,-0.526500163,-0.304397153,-1.903541163,-0.161822607,1.10466845,0.79754669,1.684376872,0.941736629,-0.498764651,0.59394227,0.126215771,-0.4064814,1.377741814,0.76518571,-1.990848231,0.155466551,1.720060258,-1.083276036,-1.315203595,-0.396419766,-0.654577866,-0.103740131,0.417362969,-0.705031841,-1.716493327,-0.710483887,0.079926135,4847.5648,0.729458171,2.215546837,0.611460579,-1.854375776,-0.84198396,-0.296360964,-1.168659256,-0.849985263,-0.483423584,-0.749011562,0.632015411,0.707717258,1.83124314,0.438535163,-0.018335224,0.39087093,1.903117793,0.331726024,0.027031368,-1.079856167,-0.088395815,0.6109302,0.029735726,0.509567745,-1.701241715,-1.016492628,-0.063745243,-0.442711186,-1.617454809,-0.992568736,-1.864994928,-1.375267564,0.124946465,-0.669875802,0.16697041,0.785006419,-1.546750216,0.222046926,1.161096659,-1.716330674,-0.385417276,1.023978814,0.530084901,0.908238906,0.9392808,0.710651803,1.334316303,0.864234204
2025/4/1,000985.CSI,中证全指,0.90381359,1.584248482,0.6248003,-1.464517317,-0.08820177,1.36743942,-1.429232577,-0.141518399,1.277935546,1.300734488,1.856216701,0.519436447,0.017120877,-0.438968421,-1.297516833,-1.173659293,-1.687486137,0.711494794,0.13647755,0.037969942,-0.164859792,-1.913755152,-0.021860278,1.149237656,0.942322496,1.822391886,0.953168861,-0.287365509,0.72650243,0.183930351,-0.289840385,1.408317304,0.761946909,-2.00765942,0.223627904,1.775927541,-0.911305188,-1.073814897,-0.297655176,-0.68768481,-0.067128094,0.463741912,-1.884795932,-1.662593883,-0.525124989,0.231451176,4844.5323,0.896145947,2.358502335,0.542058365,-1.818816922,-0.672870269,-0.158123663,-0.968826554,-0.710798633,-0.424201899,-0.324012064,0.72294963,0.739361043,2.052436304,0.403766538,-0.146993793,0.304316031,1.824287674,0.371018577,-0.245425652,-1.157137697,-0.121451732,0.832447066,0.063685675,0.511079439,-1.589206832,-0.776646557,0.098003577,-0.182698662,-1.56056596,-0.947765955,-2.00622819,-1.317971996,0.241246328,-0.96305665,0.148852053,0.865987713,-1.58679735,0.32672412,1.242282805,-1.801303793,-0.281748275,1.068379946,0.267998254,0.704810288,0.765860904,0.77570271,1.390875945,0.874604128
2025/3/31,000985.CSI,中证全指,0.943140241,1.632531935,0.610766186,-1.705950258,-0.088344646,1.42245664,-1.692470414,-0.155672352,1.320990571,1.451401869,1.96539892,0.517887826,-0.675843798,-0.929798724,-1.343837827,-1.290954111,-1.574952177,0.723764776,0.204626124,0.133840741,0.02353916,-2.156633681,0.045334525,1.198010857,1.034658522,1.903260413,0.963729659,-0.275069434,0.749764481,0.195470839,-0.230056133,1.427037436,0.750070729,-2.033053102,0.286831473,1.838455283,-0.918311734,-1.058937245,-0.24189701,-0.983701052,-0.220307832,0.480789682,-2.082484891,-1.614856521,-0.353338703,0.401029858,4826.864,1.077188749,2.511273815,0.43968045,-1.906809573,-0.564413274,-0.004721395,-1.041605069,-0.707110268,-0.403189572,0.19863023,0.813247622,0.713241186,2.197414882,0.290331566,-0.273808794,0.069507412,1.677579176,0.418376364,-0.547596279,-1.250312744,-0.152195491,1.200196548,0.15442817,0.508580881,-1.608761375,-0.62691237,0.29311787,-0.190361283,-1.604602503,-0.909480354,-2.105763085,-1.231112156,0.36478401,-1.175723138,0.168499091,0.943750664,-1.509488809,0.448006294,1.30723694,-2.14863819,-0.29599016,1.113223223,0.309757082,0.754273387,0.661426451,0.795439002,1.4159018,0.884965493
2025/3/28,000985.CSI,中证全指,1.105819316,1.744801337,0.60711038,-1.853963224,-0.013833176,1.482968554,-1.851130643,-0.087505145,1.368572336,1.460446395,1.93460077,0.44571112,-1.239178354,-1.261736068,-1.350139557,-1.438254359,-1.434386106,0.748330547,-0.113525803,-0.141493005,0.090847028,-2.086312171,0.266902386,1.266062815,1.150044662,1.978909002,0.975446878,-0.017326447,0.923644517,0.209575172,0.059249023,1.495462662,0.748267312,-1.865074974,0.384580833,1.91293343,-0.53840406,-0.785254591,-0.200276824,-0.871398179,-0.122993896,0.477666866,-1.018611157,-1.43902518,-0.102996474,0.595676342,4868.7456,1.230509569,2.653112217,0.327952103,-1.89840667,-0.397771707,0.174236879,-0.911784034,-0.551708194,-0.33967228,0.697871798,0.897950524,0.721751545,2.111765478,0.083601068,-0.408728573,-0.166371772,1.545436165,0.476158803,-0.877539325,-1.361704841,-0.174255718,1.243393989,0.125460106,0.448838825,-1.597026984,-0.419938852,0.51173164,-0.351201435,-1.710106931,-0.905048839,-2.078306329,-1.063827396,0.481478444,-1.398334934,0.201840433,1.002114313,-1.381502301,0.578878989,1.383709363,-2.343299064,-0.153099111,1.179191588,0.38058853,0.805653918,0.499914658,0.846468929,1.452204207,0.893984225
2025/3/27,000985.CSI,中证全指,1.270636656,1.862469825,0.580475298,-2.057272688,0.047408589,1.535565315,-2.076982739,-0.03718897,1.409791085,1.439499208,1.842510498,0.398523132,-1.258073432,-1.251056371,-1.265538108,-1.523875266,-1.111919656,0.786398896,-0.450434801,-0.508183244,0.169611844,-1.704089414,0.463490378,1.308286179,1.231703847,2.014770261,0.952610959,0.387238892,1.173322291,0.287365473,0.476134026,1.596687727,0.741699323,-1.596498175,0.481970406,1.975814692,-0.03664095,-0.400726188,-0.082182562,-0.697196149,0.068707105,0.574019024,-0.447365505,-1.346518064,0.065187142,0.792140678,4906.853,1.367435602,2.743080414,0.193726112,-1.779192403,-0.229849889,0.300288339,-0.84393842,-0.450171398,-0.221948718,1.24722758,0.962927944,0.722534068,1.946342665,-0.12997027,-0.559870619,-0.051381272,1.466258128,0.537491172,-1.076645192,-1.430880936,-0.189688606,1.375576971,0.120386071,0.41973482,-1.335887739,-0.107347707,0.669264793,-0.470811786,-1.857398379,-0.86246807,-1.855140528,-0.792292,0.596531216,-1.21145015,0.324070819,1.031715,-1.161213019,0.733380313,1.477016459,-2.161433297,0.085873677,1.230138849,0.132151604,0.580588417,0.331544853,0.879051431,1.468571072,0.895347186
2025/3/26,000985.CSI,中证全指,1.388355909,1.949647275,0.544370587,-2.028379063,0.1643826,1.57077624,-2.114926056,0.066677454,1.437558348,1.321670218,1.635182552,0.285449867,-1.442008427,-1.328548722,-1.211898358,-1.759309384,-0.767714321,0.827188156,-0.516636635,-0.592321925,0.171600482,-1.128746329,0.662880601,1.339008557,1.314464144,2.032680094,0.889566146,0.568656822,1.293767885,0.325451384,0.856318719,1.65462495,0.725672517,-1.398991475,0.565895132,2.018849291,0.164706673,-0.268976279,-0.045769302,-0.88330742,0.020101224,0.626096303,-0.883531462,-1.058742044,0.287958562,1.003673017,4905.4683,1.519400163,2.804310074,0.040851435,-1.529307162,-0.056378502,0.341691265,-0.85985774,-0.406479263,-0.168461335,1.41056314,0.872038746,0.700422676,1.712788446,-0.343153241,-0.704083393,0.128390973,1.473466943,0.604033614,-1.128303763,-1.449705174,-0.19086243,1.377823817,0.064602293,0.407644173,-0.958804433,0.198992511,0.712675094,-0.530261371,-1.93655349,-0.866643951,-1.453396943,-0.434815582,0.701439297,-0.535508807,0.586152556,1.131785688,-0.924837457,0.856254884,1.587689076,-1.862720356,0.282329402,1.259896069,-0.068654068,0.398185181,0.385195949,0.976557212,1.520625196,0.88769717
2025/3/25,000985.CSI,中证全指,1.510363219,2.034438699,0.522388704,-1.759847735,0.356608051,1.646994058,-1.876457219,0.268032566,1.499109659,1.306043515,1.504435769,0.159035775,-1.293312825,-1.190250698,-1.148628781,-1.633658316,-0.443998636,0.865530908,-0.743309012,-0.853618705,0.041584468,-0.693107148,0.813771345,1.376282944,1.413203718,2.030797089,0.833295413,0.820802946,1.452247973,0.357233641,1.136937652,1.648496241,0.700733901,-1.23032429,0.647720611,2.064520865,0.459902098,-0.076822598,0.002496739,-0.812145685,0.154542976,0.697275023,-1.104531452,-0.635942353,0.567846576,1.162148672,4899.4243,1.725705794,2.809285621,-0.094746814,-1.227464946,0.123595523,0.407508878,-0.915252886,-0.38169356,-0.111605741,1.541372701,0.761974143,0.654557925,1.428790948,-0.530484207,-0.830481491,0.313517352,1.627250906,0.654664184,-1.259530112,-1.487958856,-0.197291419,1.306559368,-0.015117101,0.356373152,-0.650650681,0.43696169,0.779716994,-0.798718068,-2.027155364,-0.841145047,-1.082529069,-0.121988874,0.81586397,0.112558107,0.782717901,1.190369232,-0.864152457,0.925567282,1.691055187,-1.721993521,0.435114385,1.308343831,-0.273411957,0.23205109,0.408173122,1.087207048,1.56054645,0.883238713
2025/3/24,000985.CSI,中证全指,1.630351087,2.11074258,0.483848342,-1.285473581,0.589516375,1.728789682,-1.429609123,0.508383415,1.565407102,1.501979662,1.566563392,0.098815897,-0.97955034,-0.906414006,-1.023805351,-1.699622149,-0.329444627,0.888282388,-0.407289028,-0.519778108,0.163604026,0.099801143,1.059713534,1.419959058,1.59900994,2.083998793,0.78034065,0.994813015,1.568978572,0.34209587,1.305496775,1.603837668,0.666060499,-0.949256505,0.748710399,2.114595376,0.77924842,0.120456002,-0.005261598,-0.557892944,0.353239582,0.760472019,-1.417947662,-0.112068921,0.89112728,1.269223789,4918.6355,1.795590516,2.648992154,-0.224602794,-0.639485745,0.390619884,0.487880609,-0.922134904,-0.317264304,-0.091203372,0.973352847,0.5259023,0.59495611,1.267231581,-0.629351167,-0.947806762,0.606479331,1.823437312,0.687310792,-1.33196316,-1.493120119,-0.188547441,1.042727098,-0.159909511,0.289898781,-0.036619646,0.856872475,0.884849064,-0.835918523,-2.039673643,-0.806579839,-0.669859289,0.183674749,0.896138654,0.791714921,0.938152995,1.225840157,-1.042345958,0.937238545,1.757677526,-1.143116028,0.696962243,1.360331562,-0.628688496,-0.037039772,0.41060045,1.268078589,1.62834363,0.878236207
2025/3/21,000985.CSI,中证全指,1.741129889,2.167081388,0.438409955,-0.852353465,0.76765347,1.806001689,-1.032195244,0.685686233,1.625559446,1.570714028,1.482092936,-0.006442096,-0.550035691,-0.629951619,-0.990776879,-1.522568319,-0.16151612,0.914881352,0.073119322,-0.113989148,0.090900569,0.896898798,1.268874548,1.448441429,1.826686981,2.125183293,0.722723819,0.95565736,1.56168791,0.255801652,1.462729726,1.536317268,0.626262149,-0.671851369,0.844811224,2.16272982,0.664816574,-0.044149796,-0.099129959,-0.749819827,0.222363068,0.722938549,-1.193424831,0.360922052,1.167404049,1.320488609,4931.8154,1.927803468,2.461461931,-0.358505662,-0.024541549,0.650389774,0.559749841,-1.039606114,-0.319223184,-0.125609271,0.780834415,0.373864208,0.557667842,1.207576014,-0.656421513,-0.999781176,0.816849322,1.889159797,0.698610904,-1.313150182,-1.43907274,-0.164730088,0.701992191,-0.329215213,0.212269747,0.655488417,1.291479041,1.004686678,-0.931147633,-2.102975306,-0.726698483,-0.392236113,0.387028489,0.9418947,1.151568915,1.042913242,1.260134833,-1.1667344,0.962797827,1.81908619,-0.524150099,0.909632451,1.404640909,-1.175583127,-0.442357208,0.37361745,1.448541443,1.663119119,0.865928859
2025/3/20,000985.CSI,中证全指,1.72881069,2.131889944,0.39159482,-0.388518209,0.917388974,1.879237908,-0.593183111,0.837350464,1.683408432,1.805717443,1.554804471,-0.09554983,-0.092896067,-0.345648215,-1.020518363,-1.234764908,0.028875006,0.953150996,0.701558626,0.435458269,0.160790265,1.115023302,1.330029846,1.460268836,2.023245645,2.075940907,0.637506811,1.194525045,1.725827965,0.201355052,1.511722458,1.403172791,0.576255871,-0.537423475,0.905169959,2.197093315,0.90132894,0.026686604,-0.129063185,-0.443141662,0.403357806,0.716331334,-0.601084128,0.892470195,1.460148608,1.319196826,5015.2423,1.891801737,2.18522891,-0.476694368,0.31460216,0.79412537,0.5751862,-0.92254256,-0.150129566,-0.097576444,0.528191094,0.221443128,0.501696246,1.025233385,-0.718945685,-1.035428771,0.963060644,1.851087159,0.691424761,-1.361053521,-1.395749396,-0.144526019,0.462272201,-0.438107427,0.161592806,0.956710437,1.459131412,1.00856478,-0.784789052,-2.037623239,-0.574714109,-0.282108171,0.488409137,0.945094881,0.860757577,1.004993617,1.247610991,-1.180077428,1.006053822,1.88999396,-0.365990462,0.93659937,1.429149092,-1.453119254,-0.593792662,0.496337514,1.630138345,1.661957396,0.842499453
2025/3/19,000985.CSI,中证全指,1.726210423,2.094799448,0.330352888,-0.283118385,0.933888416,1.929314545,-0.474109495,0.85721547,1.726659488,1.783140888,1.397326553,-0.149280814,0.351650359,-0.099895015,-0.973515847,-0.73722092,0.269092878,1.015918814,0.826767314,0.533929145,0.14416369,1.002816082,1.311517123,1.468064153,2.091257126,1.87545031,0.542101748,1.514121329,1.898076977,0.201359485,1.51968529,1.259145076,0.530160616,-0.578085793,0.925563161,2.232566445,0.974865657,0.021091578,-0.089350841,0.00383793,0.66667362,0.800932394,-0.005649387,0.766000408,1.394823809,1.26145274,5045.4785,1.665731712,1.82902807,-0.583382024,0.105744733,0.752828576,0.571039222,-0.898706839,-0.05031262,-0.001054039,0.557472962,0.16297863,0.461177295,0.829010553,-0.777654815,-1.067329786,0.231812091,1.391421095,0.667471364,-1.439801556,-1.344060002,-0.122248619,0.463712617,-0.453069341,0.140582137,0.709252628,1.317809464,1.018076777,-1.006561475,-2.225789785,-0.470519548,-0.373852747,0.483039141,0.909461339,0.452012465,0.953987268,1.218007373,-0.87969176,1.124117529,1.927913599,-0.511897701,0.887112424,1.447209098,-1.149151178,-0.339634615,0.600518859,1.716496921,1.558031191,0.809649783
2025/3/18,000985.CSI,中证全指,1.85463838,2.123491894,0.257121217,0.010434298,1.046485376,1.959469425,-0.167604321,0.965724414,1.752933972,1.478230225,1.026711539,-0.210264675,0.445557666,-0.036987174,-1.001767051,-0.609912886,0.341745284,1.046360851,0.782719681,0.497939588,0.150235329,1.207016655,1.383311634,1.473713427,2.23069345,1.677288193,0.429392774,1.751979429,2.018598925,0.132204311,1.506442329,1.130637329,0.500436887,-0.579672623,0.952329555,2.260968253,1.030558933,0.005868421,-0.125180419,0.321281417,0.820485379,0.80316061,0.375248108,0.756618088,1.401899213,1.244902134,5060.9371,1.424898029,1.53784511,-0.680681733,-0.015457946,0.75169468,0.529052239,-0.832544159,0.073291043,0.01725959,0.42794619,0.078392552,0.416853071,0.60833592,-0.842336541,-1.118971096,-0.318101339,0.96358753,0.654917103,-1.515096913,-1.274541935,-0.105995253,0.248318995,-0.540952761,0.150867566,0.676345796,1.307909906,0.961959457,-1.086496674,-2.262028738,-0.404020613,-0.308184891,0.565967384,0.866059787,-0.056872294,0.895559522,1.187819591,-0.410874427,1.292285054,1.961791322,-0.153535652,0.979691243,1.46703395,-0.969294802,-0.16901672,0.798591979,1.857478591,1.458552987,0.764737549
2025/3/17,000985.CSI,中证全指,1.9268289,2.096322988,0.180391102,0.218052082,1.145721957,1.97728594,0.060213397,1.064696736,1.76894903,1.252378647,0.759467546,-0.291920992,0.704150254,0.110524483,-0.984859932,-0.433687785,0.419458784,1.07909365,0.837767519,0.465366962,0.066288496,1.265405662,1.393464494,1.468584289,2.341469405,1.402987232,0.311802883,1.732155518,2.000696279,0.059306894,1.436210508,0.989518827,0.464252705,-0.613110209,0.970121165,2.296391249,0.662582808,-0.227124059,-0.20179502,0.489350301,0.883942287,0.795791631,-0.312586855,0.762274845,1.414558212,1.218433329,5042.8386,1.325721865,1.389665003,-0.742338759,-0.333432049,0.688030527,0.488657054,-0.921388634,0.077711171,0.013520672,0.884725924,0.097943697,0.411960153,0.151241513,-1.000649624,-1.203340169,-0.966438681,0.469952044,0.641246439,-1.542837692,-1.176031826,-0.08893664,0.122755824,-0.597962398,0.158213924,0.504447755,1.210706865,0.888611057,-1.318552991,-2.396401595,-0.38751791,-0.423648094,0.552586977,0.837945448,-0.684411621,0.838449706,1.173039286,0.074339264,1.450115794,1.981702645,-0.145459165,0.97668149,1.483947318,-0.672140489,0.062459327,0.957415374,1.967602428,1.305337842,0.715557958
2025/3/14,000985.CSI,中证全指,1.994980635,2.052858093,0.113553027,0.520189351,1.284557942,1.987575743,0.366980887,1.197289801,1.778789512,0.832191904,0.373278765,-0.374744864,0.439793594,-0.051654291,-0.999855472,-0.434378163,0.446130964,1.101300541,0.093901875,-0.06993984,-0.016888875,1.147254696,1.338988198,1.459890383,2.429579051,1.108950736,0.187340654,1.506563914,1.849574991,-0.01527133,1.302413739,0.834810456,0.418913413,-0.629464936,0.98688321,2.330679857,0.263160768,-0.486819857,-0.262284233,0.513045546,0.877865696,0.817267105,-0.339826748,0.698590336,1.379088713,1.167341972,5037.2472,1.101892381,1.20519073,-0.820642343,-0.671075262,0.607471982,0.431769004,-1.091783948,0.023074993,0.034800031,1.066599205,0.085360223,0.400396168,-0.201547155,-1.125569695,-1.276448907,-1.546531344,0.031952934,0.625252624,-1.549882009,-1.071775541,-0.072729004,-0.025807864,-0.654013552,0.169392045,0.371056954,1.127504872,0.772222553,-1.207103293,-2.248873575,-0.344684944,-0.554150005,0.529993821,0.835870901,-0.996187367,0.827691523,1.222364087,0.53447638,1.602262162,1.988009288,-0.109012383,0.977621359,1.501800357,-0.255806873,0.35467099,1.171412188,2.074160199,1.129810562,0.658034821
2025/3/13,000985.CSI,中证全指,2.271148941,2.09275707,0.06813933,0.848686224,1.442362726,1.996214479,0.699330829,1.350070932,1.78896186,0.255687929,-0.10919034,-0.44081791,-0.230600525,-0.450339104,-1.063486452,-0.348142602,0.48555625,1.116552781,-0.571882219,-0.420644161,-0.067398011,1.164246141,1.320821656,1.459525682,2.420150833,0.804457925,0.065284389,1.193925157,1.623095193,-0.091216698,1.156380733,0.689729848,0.370353517,-0.613690357,1.003038226,2.374511106,-0.162368222,-0.747233028,-0.331212092,0.247699754,0.673687437,0.819300649,-1.320112874,0.592421249,1.306846283,1.088972666,4935.9673,1.049876211,1.117563033,-0.896582476,-0.997396505,0.518373054,0.386593044,-1.326619549,-0.075871723,0.07979272,1.160456744,0.042373058,0.363457038,-0.375239251,-1.186082445,-1.316962174,-1.937983342,-0.321527315,0.606155445,-1.518495698,-0.953883452,-0.054449763,-0.157744135,-0.699351706,0.186736289,0.164787853,0.987255783,0.659732951,-0.862269955,-1.930860869,-0.277218451,-0.757327746,0.465745087,0.863788211,-1.002926127,0.885435204,1.305066043,1.021864474,1.781091046,1.987055973,0.140782372,1.051248439,1.517217726,0.339873633,0.739723886,1.350462351,2.113284471,0.926891684,0.592867362
2025/3/12,000985.CSI,中证全指,2.454274318,2.060589019,0.020277228,1.263428627,1.642929437,2.042534866,1.151459366,1.561542039,1.829009982,0.091173713,-0.172044891,-0.488100107,-0.391516004,-0.561718656,-1.116323011,-0.049823887,0.56144939,1.145132153,-0.985650014,-0.521058083,-0.054411963,1.316590589,1.348434032,1.47266857,2.518383161,0.598040338,0.003400213,1.171273557,1.577671883,-0.12803824,1.054543816,0.566217261,0.315245306,-0.415407699,1.060095841,2.451233152,-0.024296492,-0.651783639,-0.33057618,0.374990221,0.752980826,0.84673368,-1.12174752,0.93091658,1.479974782,0.984930616,4979.8703,1.216694873,1.113068509,-0.970222428,-0.948833835,0.564177951,0.46785225,-1.266465133,0.037812681,0.206041694,1.089929584,-0.045329927,0.289191272,-0.533498353,-1.248471861,-1.355624093,-1.26884675,-0.279610982,0.582259724,-1.439735864,-0.823570758,-0.035365266,-0.343344237,-0.755855629,0.122592311,0.524521781,1.149173419,0.731294276,-0.351565539,-1.478240254,-0.14944153,-1.004882073,0.373474983,0.932400757,-1.048542928,0.93211258,1.36361588,1.153582694,1.815413105,1.911273709,0.482683573,1.158609958,1.554687755,0.287611776,0.688321403,1.250022295,2.246965803,0.768056412,0.541901654
2025/3/11,000985.CSI,中证全指,2.290454026,1.891299615,-0.033583806,1.265808629,1.668825138,2.065251067,1.173100088,1.595189876,1.850723653,0.160532507,-0.045035809,-0.539441609,-0.61597235,-0.736330356,-1.156343534,0.246619059,0.633749377,1.17752853,-0.933702324,-0.438152514,-0.009305738,1.15788052,1.263743727,1.478407705,2.253693749,0.334138366,-0.062114683,0.689688256,1.254667316,-0.164295325,1.165736754,0.493023312,0.262456486,-0.284701415,1.09362672,2.534650663,-0.29387908,-0.787007355,-0.360761264,0.221739716,0.612443754,0.860828349,-1.139451066,0.846560201,1.377492499,0.855207695,4980.1333,1.340816371,1.047989657,-1.044775433,-1.191932044,0.486224676,0.520646278,-1.435851894,-0.042517755,0.310075327,1.148219625,-0.111082081,0.208169278,-0.730521491,-1.364816652,-1.378912723,-0.976246154,-0.371745491,0.553107655,-1.416369581,-0.729540265,-0.012282456,-0.059147049,-0.644876387,0.095518521,0.379591063,1.001641867,0.779159821,-0.1870976,-1.288757274,-0.108479059,-1.459376606,0.161269008,0.978439467,-1.070226146,0.981682313,1.419327163,1.196258809,1.797843244,1.788710312,0.443900834,1.12723411,1.582731683,0.686311069,0.935525745,1.175340428,2.169048245,0.551770253,0.484285326
